Streaming output truncated to the last 5000 lines.
raw_id: 17624, bleu_score: 0.832038
raw_id: 17331, bleu_score: 0.326194
raw_id: 17332, bleu_score: 1.000000
raw_id: 17333, bleu_score: 0.426283
raw_id: 17334, bleu_score: 1.000000
raw_id: 17335, bleu_score: 1.000000
raw_id: 17336, bleu_score: 0.796358
raw_id: 17337, bleu_score: 1.000000
raw_id: 17338, bleu_score: 1.000000
raw_id: 17339, bleu_score: 1.000000
raw_id: 17340, bleu_score: 0.465954
raw_id: 17341, bleu_score: 1.000000
raw_id: 17342, bleu_score: 0.274406
raw_id: 17343, bleu_score: 1.000000
raw_id: 17344, bleu_score: 1.000000
raw_id: 17345, bleu_score: 1.000000
raw_id: 17346, bleu_score: 1.000000
raw_id: 17347, bleu_score: 1.000000
raw_id: 17348, bleu_score: 1.000000
raw_id: 17349, bleu_score: 1.000000
raw_id: 17350, bleu_score: 1.000000
raw_id: 17351, bleu_score: 1.000000
raw_id: 17352, bleu_score: 1.000000
raw_id: 17353, bleu_score: 1.000000
raw_id: 17354, bleu_score: 1.000000
raw_id: 17355, bleu_score: 0.209617
raw_id: 17356, bleu_score: 1.000000
raw_id: 17357, bleu_score: 1.000000
raw_id: 17358, bleu_score: 1.000000
raw_id: 17359, bleu_score: 1.000000
raw_id: 17360, bleu_score: 1.000000
raw_id: 17361, bleu_score: 1.000000
raw_id: 17362, bleu_score: 1.000000
raw_id: 17363, bleu_score: 0.168016
raw_id: 17364, bleu_score: 1.000000
raw_id: 17365, bleu_score: 0.612808
raw_id: 17366, bleu_score: 0.394923
raw_id: 17367, bleu_score: 0.394923
raw_id: 17368, bleu_score: 1.000000
raw_id: 17369, bleu_score: 1.000000
raw_id: 17370, bleu_score: 1.000000
raw_id: 17371, bleu_score: 1.000000
raw_id: 17372, bleu_score: 1.000000
raw_id: 17373, bleu_score: 1.000000
raw_id: 17374, bleu_score: 1.000000
raw_id: 17375, bleu_score: 0.855526
raw_id: 17376, bleu_score: 1.000000
raw_id: 17377, bleu_score: 1.000000
raw_id: 17378, bleu_score: 1.000000
raw_id: 17379, bleu_score: 1.000000
raw_id: 17380, bleu_score: 0.231962
raw_id: 17381, bleu_score: 1.000000
raw_id: 17382, bleu_score: 1.000000
raw_id: 17383, bleu_score: 0.302138
raw_id: 17384, bleu_score: 0.046356
raw_id: 17385, bleu_score: 0.128451
raw_id: 17386, bleu_score: 1.000000
raw_id: 17387, bleu_score: 1.000000
raw_id: 17388, bleu_score: 1.000000
raw_id: 17389, bleu_score: 0.782542
raw_id: 17390, bleu_score: 1.000000
raw_id: 17391, bleu_score: 1.000000
raw_id: 17392, bleu_score: 1.000000
raw_id: 17393, bleu_score: 1.000000
raw_id: 17394, bleu_score: 1.000000
raw_id: 17395, bleu_score: 0.347930
raw_id: 17396, bleu_score: 1.000000
raw_id: 17397, bleu_score: 1.000000
raw_id: 17398, bleu_score: 1.000000
raw_id: 17399, bleu_score: 1.000000
raw_id: 17400, bleu_score: 1.000000
raw_id: 17401, bleu_score: 1.000000
raw_id: 17402, bleu_score: 1.000000
raw_id: 17403, bleu_score: 1.000000
raw_id: 17404, bleu_score: 0.594604
raw_id: 17405, bleu_score: 1.000000
raw_id: 17406, bleu_score: 0.660633
raw_id: 17407, bleu_score: 1.000000
raw_id: 17408, bleu_score: 1.000000
raw_id: 17409, bleu_score: 1.000000
raw_id: 17410, bleu_score: 0.594604
raw_id: 17411, bleu_score: 1.000000
raw_id: 17412, bleu_score: 0.660633
raw_id: 17413, bleu_score: 1.000000
raw_id: 17414, bleu_score: 1.000000
raw_id: 17415, bleu_score: 1.000000
raw_id: 17416, bleu_score: 1.000000
raw_id: 17417, bleu_score: 1.000000
raw_id: 17418, bleu_score: 1.000000
raw_id: 17419, bleu_score: 1.000000
raw_id: 17420, bleu_score: 1.000000
raw_id: 17421, bleu_score: 1.000000
raw_id: 17422, bleu_score: 0.610474
raw_id: 17423, bleu_score: 0.090423
raw_id: 17424, bleu_score: 1.000000
raw_id: 17425, bleu_score: 0.759836
raw_id: 17426, bleu_score: 1.000000
raw_id: 17427, bleu_score: 1.000000
raw_id: 17428, bleu_score: 0.638943
raw_id: 17429, bleu_score: 1.000000
raw_id: 17430, bleu_score: 0.638943
raw_id: 17431, bleu_score: 1.000000
raw_id: 17432, bleu_score: 1.000000
raw_id: 17433, bleu_score: 1.000000
raw_id: 17434, bleu_score: 1.000000
raw_id: 17435, bleu_score: 1.000000
raw_id: 17436, bleu_score: 0.296776
raw_id: 17437, bleu_score: 1.000000
raw_id: 17438, bleu_score: 1.000000
raw_id: 17439, bleu_score: 1.000000
raw_id: 17440, bleu_score: 0.411134
raw_id: 17441, bleu_score: 1.000000
raw_id: 17442, bleu_score: 1.000000
raw_id: 17443, bleu_score: 0.704805
raw_id: 17444, bleu_score: 0.441248
raw_id: 17445, bleu_score: 1.000000
raw_id: 17446, bleu_score: 1.000000
raw_id: 17447, bleu_score: 1.000000
raw_id: 17448, bleu_score: 1.000000
raw_id: 17449, bleu_score: 0.677122
raw_id: 17450, bleu_score: 0.677122
raw_id: 17451, bleu_score: 1.000000
raw_id: 17452, bleu_score: 1.000000
raw_id: 17453, bleu_score: 1.000000
raw_id: 17454, bleu_score: 1.000000
raw_id: 17455, bleu_score: 1.000000
raw_id: 17456, bleu_score: 0.379918
raw_id: 17457, bleu_score: 1.000000
raw_id: 17458, bleu_score: 1.000000
raw_id: 17459, bleu_score: 1.000000
raw_id: 17460, bleu_score: 1.000000
raw_id: 17461, bleu_score: 1.000000
raw_id: 17462, bleu_score: 1.000000
raw_id: 17463, bleu_score: 1.000000
raw_id: 17464, bleu_score: 0.531375
raw_id: 17465, bleu_score: 1.000000
raw_id: 17466, bleu_score: 1.000000
raw_id: 17467, bleu_score: 1.000000
raw_id: 17468, bleu_score: 1.000000
raw_id: 17469, bleu_score: 1.000000
raw_id: 17470, bleu_score: 1.000000
raw_id: 17471, bleu_score: 1.000000
raw_id: 17472, bleu_score: 1.000000
raw_id: 17473, bleu_score: 0.335160
raw_id: 17474, bleu_score: 1.000000
raw_id: 17475, bleu_score: 0.700419
raw_id: 17476, bleu_score: 1.000000
raw_id: 17477, bleu_score: 0.700419
raw_id: 17478, bleu_score: 1.000000
raw_id: 17479, bleu_score: 0.748705
raw_id: 17480, bleu_score: 0.764883
raw_id: 17481, bleu_score: 0.791696
raw_id: 17482, bleu_score: 1.000000
raw_id: 17483, bleu_score: 1.000000
raw_id: 17484, bleu_score: 1.000000
raw_id: 17485, bleu_score: 0.323730
raw_id: 17486, bleu_score: 0.218742
raw_id: 17487, bleu_score: 1.000000
raw_id: 17488, bleu_score: 1.000000
raw_id: 17489, bleu_score: 1.000000
raw_id: 17490, bleu_score: 1.000000
raw_id: 17491, bleu_score: 1.000000
raw_id: 17492, bleu_score: 1.000000
raw_id: 17493, bleu_score: 1.000000
raw_id: 17494, bleu_score: 1.000000
raw_id: 17495, bleu_score: 1.000000
raw_id: 17496, bleu_score: 1.000000
raw_id: 17497, bleu_score: 1.000000
raw_id: 17498, bleu_score: 0.572332
raw_id: 17499, bleu_score: 1.000000
raw_id: 17500, bleu_score: 1.000000
raw_id: 17501, bleu_score: 1.000000
raw_id: 17502, bleu_score: 1.000000
raw_id: 17503, bleu_score: 1.000000
raw_id: 17504, bleu_score: 1.000000
raw_id: 17505, bleu_score: 1.000000
raw_id: 17506, bleu_score: 0.379918
raw_id: 17507, bleu_score: 0.587393
raw_id: 17508, bleu_score: 1.000000
raw_id: 17509, bleu_score: 0.379918
raw_id: 17510, bleu_score: 1.000000
raw_id: 17511, bleu_score: 1.000000
raw_id: 17512, bleu_score: 1.000000
raw_id: 17513, bleu_score: 1.000000
raw_id: 17514, bleu_score: 1.000000
raw_id: 17515, bleu_score: 0.840896
raw_id: 17516, bleu_score: 1.000000
raw_id: 17517, bleu_score: 1.000000
raw_id: 17518, bleu_score: 1.000000
raw_id: 17519, bleu_score: 1.000000
raw_id: 17520, bleu_score: 0.501872
raw_id: 17521, bleu_score: 1.000000
raw_id: 17522, bleu_score: 1.000000
raw_id: 17523, bleu_score: 1.000000
raw_id: 17524, bleu_score: 1.000000
raw_id: 17525, bleu_score: 1.000000
raw_id: 17526, bleu_score: 1.000000
raw_id: 17527, bleu_score: 1.000000
raw_id: 17528, bleu_score: 0.379918
raw_id: 17529, bleu_score: 0.500000
raw_id: 17530, bleu_score: 1.000000
raw_id: 17531, bleu_score: 0.379918
raw_id: 17532, bleu_score: 1.000000
raw_id: 17533, bleu_score: 0.500000
raw_id: 17534, bleu_score: 1.000000
raw_id: 17535, bleu_score: 1.000000
raw_id: 17536, bleu_score: 1.000000
raw_id: 17537, bleu_score: 1.000000
raw_id: 17538, bleu_score: 1.000000
raw_id: 17539, bleu_score: 1.000000
raw_id: 17540, bleu_score: 1.000000
raw_id: 17541, bleu_score: 1.000000
raw_id: 17542, bleu_score: 1.000000
raw_id: 17543, bleu_score: 1.000000
raw_id: 17544, bleu_score: 0.840896
raw_id: 17545, bleu_score: 1.000000
raw_id: 17546, bleu_score: 1.000000
raw_id: 17547, bleu_score: 1.000000
raw_id: 17548, bleu_score: 0.732457
raw_id: 17549, bleu_score: 0.284236
raw_id: 17550, bleu_score: 0.143062
raw_id: 17551, bleu_score: 0.497609
raw_id: 17552, bleu_score: 0.616048
raw_id: 17553, bleu_score: 0.717336
raw_id: 17554, bleu_score: 1.000000
raw_id: 17555, bleu_score: 0.430349
raw_id: 17556, bleu_score: 1.000000
raw_id: 17557, bleu_score: 1.000000
raw_id: 17558, bleu_score: 1.000000
raw_id: 17559, bleu_score: 0.513345
raw_id: 17560, bleu_score: 1.000000
raw_id: 17561, bleu_score: 0.513345
raw_id: 17562, bleu_score: 1.000000
raw_id: 17563, bleu_score: 1.000000
raw_id: 17564, bleu_score: 0.660633
raw_id: 17565, bleu_score: 1.000000
raw_id: 17566, bleu_score: 0.484281
raw_id: 17567, bleu_score: 0.229621
raw_id: 17568, bleu_score: 1.000000
raw_id: 17569, bleu_score: 0.126303
raw_id: 17570, bleu_score: 1.000000
raw_id: 17571, bleu_score: 1.000000
raw_id: 17572, bleu_score: 1.000000
raw_id: 17573, bleu_score: 0.000000
raw_id: 17574, bleu_score: 1.000000
raw_id: 17575, bleu_score: 1.000000
raw_id: 17576, bleu_score: 1.000000
raw_id: 17577, bleu_score: 1.000000
raw_id: 17578, bleu_score: 0.442835
raw_id: 17579, bleu_score: 0.658037
raw_id: 17580, bleu_score: 1.000000
raw_id: 17581, bleu_score: 1.000000
raw_id: 17582, bleu_score: 1.000000
raw_id: 17583, bleu_score: 1.000000
raw_id: 17584, bleu_score: 1.000000
raw_id: 17585, bleu_score: 1.000000
raw_id: 17586, bleu_score: 0.097165
raw_id: 17587, bleu_score: 1.000000
raw_id: 17588, bleu_score: 0.072679
raw_id: 17589, bleu_score: 0.382369
raw_id: 17590, bleu_score: 0.140585
raw_id: 17591, bleu_score: 1.000000
raw_id: 17592, bleu_score: 1.000000
raw_id: 17593, bleu_score: 1.000000
raw_id: 17594, bleu_score: 1.000000
raw_id: 17595, bleu_score: 1.000000
raw_id: 17596, bleu_score: 0.049525
raw_id: 17597, bleu_score: 1.000000
raw_id: 17598, bleu_score: 1.000000
raw_id: 17599, bleu_score: 0.160646
raw_id: 17600, bleu_score: 1.000000
raw_id: 17601, bleu_score: 1.000000
raw_id: 17602, bleu_score: 1.000000
raw_id: 17603, bleu_score: 1.000000
raw_id: 17604, bleu_score: 1.000000
raw_id: 17605, bleu_score: 1.000000
raw_id: 17606, bleu_score: 1.000000
raw_id: 17607, bleu_score: 1.000000
raw_id: 17608, bleu_score: 1.000000
raw_id: 17609, bleu_score: 1.000000
raw_id: 17610, bleu_score: 1.000000
raw_id: 17611, bleu_score: 1.000000
raw_id: 17612, bleu_score: 1.000000
raw_id: 17613, bleu_score: 1.000000
raw_id: 17614, bleu_score: 1.000000
raw_id: 17615, bleu_score: 0.580603
raw_id: 17616, bleu_score: 1.000000
raw_id: 17617, bleu_score: 1.000000
raw_id: 17618, bleu_score: 1.000000
raw_id: 17619, bleu_score: 0.023995
raw_id: 17620, bleu_score: 0.778801
raw_id: 17621, bleu_score: 0.737191
raw_id: 17622, bleu_score: 0.545589
raw_id: 17623, bleu_score: 0.819356
raw_id: 17624, bleu_score: 0.832038
raw_id: 17625, bleu_score: 0.945736
raw_id: 17626, bleu_score: 0.432982
raw_id: 17627, bleu_score: 1.000000
raw_id: 17628, bleu_score: 1.000000
raw_id: 17629, bleu_score: 1.000000
raw_id: 17630, bleu_score: 0.026931
raw_id: 17631, bleu_score: 0.840896
raw_id: 17632, bleu_score: 0.198032
raw_id: 17633, bleu_score: 0.537285
raw_id: 17634, bleu_score: 0.090304
raw_id: 17635, bleu_score: 0.537285
raw_id: 17636, bleu_score: 1.000000
raw_id: 17637, bleu_score: 1.000000
raw_id: 17638, bleu_score: 1.000000
raw_id: 17639, bleu_score: 0.112021
raw_id: 17640, bleu_score: 0.081706
raw_id: 17641, bleu_score: 0.026931
raw_id: 17642, bleu_score: 1.000000
raw_id: 17643, bleu_score: 1.000000
raw_id: 17644, bleu_score: 0.177474
raw_id: 17645, bleu_score: 1.000000
raw_id: 17646, bleu_score: 1.000000
raw_id: 17647, bleu_score: 1.000000
raw_id: 17648, bleu_score: 0.495907
raw_id: 17649, bleu_score: 1.000000
raw_id: 17650, bleu_score: 1.000000
raw_id: 17651, bleu_score: 0.408068
raw_id: 17652, bleu_score: 0.759836
raw_id: 17653, bleu_score: 1.000000
raw_id: 17654, bleu_score: 0.086980
raw_id: 17655, bleu_score: 0.077337
raw_id: 17656, bleu_score: 1.000000
raw_id: 17657, bleu_score: 0.051295
raw_id: 17658, bleu_score: 1.000000
raw_id: 17659, bleu_score: 1.000000
raw_id: 17660, bleu_score: 1.000000
raw_id: 17661, bleu_score: 0.334370
raw_id: 17662, bleu_score: 0.727245
raw_id: 17663, bleu_score: 1.000000
raw_id: 17664, bleu_score: 1.000000
raw_id: 17665, bleu_score: 1.000000
raw_id: 17666, bleu_score: 1.000000
raw_id: 17667, bleu_score: 1.000000
raw_id: 17668, bleu_score: 0.774044
raw_id: 17669, bleu_score: 0.761161
raw_id: 17670, bleu_score: 1.000000
raw_id: 17671, bleu_score: 1.000000
raw_id: 17672, bleu_score: 1.000000
raw_id: 17673, bleu_score: 1.000000
raw_id: 17674, bleu_score: 1.000000
raw_id: 17675, bleu_score: 1.000000
raw_id: 17676, bleu_score: 1.000000
raw_id: 17677, bleu_score: 1.000000
raw_id: 17678, bleu_score: 0.485492
raw_id: 17679, bleu_score: 1.000000
raw_id: 17680, bleu_score: 1.000000
raw_id: 17681, bleu_score: 0.189477
raw_id: 17682, bleu_score: 1.000000
raw_id: 17683, bleu_score: 1.000000
raw_id: 17684, bleu_score: 1.000000
raw_id: 17685, bleu_score: 1.000000
raw_id: 17686, bleu_score: 0.365536
raw_id: 17687, bleu_score: 1.000000
raw_id: 17688, bleu_score: 0.759836
raw_id: 17689, bleu_score: 1.000000
raw_id: 17690, bleu_score: 0.341918
raw_id: 17691, bleu_score: 0.707107
raw_id: 17692, bleu_score: 0.081706
raw_id: 17693, bleu_score: 0.177449
raw_id: 17694, bleu_score: 0.324668
raw_id: 17695, bleu_score: 0.772120
raw_id: 17696, bleu_score: 0.213644
raw_id: 17697, bleu_score: 1.000000
raw_id: 17698, bleu_score: 0.643789
raw_id: 17699, bleu_score: 1.000000
raw_id: 17700, bleu_score: 1.000000
raw_id: 17701, bleu_score: 1.000000
raw_id: 17702, bleu_score: 1.000000
raw_id: 17703, bleu_score: 0.143210
raw_id: 17704, bleu_score: 0.409365
raw_id: 17705, bleu_score: 0.778801
raw_id: 17706, bleu_score: 1.000000
raw_id: 17707, bleu_score: 1.000000
raw_id: 17708, bleu_score: 1.000000
raw_id: 17709, bleu_score: 0.242746
raw_id: 17710, bleu_score: 1.000000
raw_id: 17711, bleu_score: 1.000000
raw_id: 17712, bleu_score: 1.000000
raw_id: 17713, bleu_score: 1.000000
raw_id: 17714, bleu_score: 0.430734
raw_id: 17715, bleu_score: 0.368894
raw_id: 17716, bleu_score: 1.000000
raw_id: 17717, bleu_score: 1.000000
raw_id: 17718, bleu_score: 1.000000
raw_id: 17719, bleu_score: 0.411134
raw_id: 17720, bleu_score: 1.000000
raw_id: 17721, bleu_score: 1.000000
raw_id: 17722, bleu_score: 1.000000
raw_id: 17723, bleu_score: 0.594604
raw_id: 17724, bleu_score: 1.000000
raw_id: 17725, bleu_score: 1.000000
raw_id: 17726, bleu_score: 1.000000
raw_id: 17727, bleu_score: 0.105118
raw_id: 17728, bleu_score: 1.000000
raw_id: 17729, bleu_score: 1.000000
raw_id: 17730, bleu_score: 0.233569
raw_id: 17731, bleu_score: 1.000000
raw_id: 17732, bleu_score: 0.056698
raw_id: 17733, bleu_score: 1.000000
raw_id: 17734, bleu_score: 1.000000
raw_id: 17735, bleu_score: 0.096524
raw_id: 17736, bleu_score: 1.000000
raw_id: 17737, bleu_score: 0.611538
raw_id: 17738, bleu_score: 1.000000
raw_id: 17739, bleu_score: 1.000000
raw_id: 17740, bleu_score: 0.332906
raw_id: 17741, bleu_score: 0.573648
raw_id: 17742, bleu_score: 1.000000
raw_id: 17743, bleu_score: 0.600530
raw_id: 17744, bleu_score: 0.524736
raw_id: 17745, bleu_score: 1.000000
raw_id: 17746, bleu_score: 1.000000
raw_id: 17747, bleu_score: 1.000000
raw_id: 17748, bleu_score: 0.070991
raw_id: 17749, bleu_score: 0.880112
raw_id: 17750, bleu_score: 1.000000
raw_id: 17751, bleu_score: 1.000000
raw_id: 17752, bleu_score: 1.000000
raw_id: 17753, bleu_score: 1.000000
raw_id: 17754, bleu_score: 1.000000
raw_id: 17755, bleu_score: 0.000000
raw_id: 17756, bleu_score: 0.011967
raw_id: 17757, bleu_score: 1.000000
raw_id: 17758, bleu_score: 1.000000
raw_id: 17759, bleu_score: 1.000000
raw_id: 17760, bleu_score: 0.365051
raw_id: 17761, bleu_score: 1.000000
raw_id: 17762, bleu_score: 1.000000
raw_id: 17763, bleu_score: 1.000000
raw_id: 17764, bleu_score: 1.000000
raw_id: 17765, bleu_score: 1.000000
raw_id: 17766, bleu_score: 1.000000
raw_id: 17767, bleu_score: 1.000000
raw_id: 17768, bleu_score: 1.000000
raw_id: 17769, bleu_score: 1.000000
raw_id: 17770, bleu_score: 0.777246
raw_id: 17771, bleu_score: 1.000000
raw_id: 17772, bleu_score: 1.000000
raw_id: 17773, bleu_score: 1.000000
raw_id: 17774, bleu_score: 1.000000
raw_id: 17775, bleu_score: 1.000000
raw_id: 17776, bleu_score: 1.000000
raw_id: 17777, bleu_score: 1.000000
raw_id: 17778, bleu_score: 1.000000
raw_id: 17779, bleu_score: 0.365051
raw_id: 17780, bleu_score: 0.040235
raw_id: 17781, bleu_score: 1.000000
raw_id: 17782, bleu_score: 0.759836
raw_id: 17783, bleu_score: 0.115981
raw_id: 17784, bleu_score: 0.040235
raw_id: 17785, bleu_score: 0.668740
raw_id: 17786, bleu_score: 0.040235
raw_id: 17787, bleu_score: 1.000000
raw_id: 17788, bleu_score: 1.000000
raw_id: 17789, bleu_score: 0.771324
raw_id: 17790, bleu_score: 0.461542
raw_id: 17791, bleu_score: 1.000000
raw_id: 17792, bleu_score: 0.284849
raw_id: 17793, bleu_score: 0.341077
raw_id: 17794, bleu_score: 1.000000
raw_id: 17795, bleu_score: 1.000000
raw_id: 17796, bleu_score: 1.000000
raw_id: 17797, bleu_score: 0.066919
raw_id: 17798, bleu_score: 0.874222
raw_id: 17799, bleu_score: 0.874222
raw_id: 17800, bleu_score: 0.874222
raw_id: 17801, bleu_score: 0.865710
raw_id: 17802, bleu_score: 0.881712
raw_id: 17803, bleu_score: 1.000000
raw_id: 17804, bleu_score: 0.865710
raw_id: 17805, bleu_score: 1.000000
raw_id: 17806, bleu_score: 1.000000
raw_id: 17807, bleu_score: 0.000000
raw_id: 17808, bleu_score: 1.000000
raw_id: 17809, bleu_score: 1.000000
raw_id: 17810, bleu_score: 1.000000
raw_id: 17811, bleu_score: 1.000000
raw_id: 17812, bleu_score: 1.000000
raw_id: 17813, bleu_score: 1.000000
raw_id: 17814, bleu_score: 1.000000
raw_id: 17815, bleu_score: 0.068706
raw_id: 17816, bleu_score: 1.000000
raw_id: 17817, bleu_score: 0.634047
raw_id: 17818, bleu_score: 0.058304
raw_id: 17819, bleu_score: 0.537285
raw_id: 17820, bleu_score: 1.000000
raw_id: 17821, bleu_score: 1.000000
raw_id: 17822, bleu_score: 1.000000
raw_id: 17823, bleu_score: 1.000000
raw_id: 17824, bleu_score: 1.000000
raw_id: 17825, bleu_score: 1.000000
raw_id: 17826, bleu_score: 1.000000
raw_id: 17827, bleu_score: 0.596949
raw_id: 17828, bleu_score: 1.000000
raw_id: 17829, bleu_score: 0.940566
raw_id: 17830, bleu_score: 1.000000
raw_id: 17831, bleu_score: 1.000000
raw_id: 17832, bleu_score: 1.000000
raw_id: 17833, bleu_score: 1.000000
raw_id: 17834, bleu_score: 0.377581
raw_id: 17835, bleu_score: 1.000000
raw_id: 17836, bleu_score: 1.000000
raw_id: 17837, bleu_score: 0.014338
raw_id: 17838, bleu_score: 1.000000
raw_id: 17839, bleu_score: 1.000000
raw_id: 17840, bleu_score: 0.225894
raw_id: 17841, bleu_score: 0.713496
raw_id: 17842, bleu_score: 0.738271
raw_id: 17843, bleu_score: 0.880112
raw_id: 17844, bleu_score: 1.000000
raw_id: 17845, bleu_score: 0.635841
raw_id: 17846, bleu_score: 1.000000
raw_id: 17847, bleu_score: 1.000000
raw_id: 17848, bleu_score: 1.000000
raw_id: 17849, bleu_score: 1.000000
raw_id: 17850, bleu_score: 1.000000
raw_id: 17851, bleu_score: 0.556836
raw_id: 17852, bleu_score: 0.000002
raw_id: 17853, bleu_score: 0.020706
raw_id: 17854, bleu_score: 0.588699
raw_id: 17855, bleu_score: 0.162617
raw_id: 17856, bleu_score: 0.303180
raw_id: 17857, bleu_score: 1.000000
raw_id: 17858, bleu_score: 0.147087
raw_id: 17859, bleu_score: 0.132711
raw_id: 17860, bleu_score: 0.385383
raw_id: 17861, bleu_score: 0.409365
raw_id: 17862, bleu_score: 1.000000
raw_id: 17863, bleu_score: 0.809107
raw_id: 17864, bleu_score: 0.179652
raw_id: 17865, bleu_score: 1.000000
raw_id: 17866, bleu_score: 1.000000
raw_id: 17867, bleu_score: 0.211421
raw_id: 17868, bleu_score: 0.092384
raw_id: 17869, bleu_score: 0.268905
raw_id: 17870, bleu_score: 0.102240
raw_id: 17871, bleu_score: 1.000000
raw_id: 17872, bleu_score: 0.304596
raw_id: 17873, bleu_score: 1.000000
raw_id: 17874, bleu_score: 0.707107
raw_id: 17875, bleu_score: 0.478000
raw_id: 17876, bleu_score: 0.707107
raw_id: 17877, bleu_score: 1.000000
raw_id: 17878, bleu_score: 1.000000
raw_id: 17879, bleu_score: 1.000000
raw_id: 17880, bleu_score: 1.000000
raw_id: 17881, bleu_score: 1.000000
raw_id: 17882, bleu_score: 1.000000
raw_id: 17883, bleu_score: 1.000000
raw_id: 17884, bleu_score: 1.000000
raw_id: 17885, bleu_score: 1.000000
raw_id: 17886, bleu_score: 0.075151
raw_id: 17887, bleu_score: 1.000000
raw_id: 17888, bleu_score: 1.000000
raw_id: 17889, bleu_score: 1.000000
raw_id: 17890, bleu_score: 1.000000
raw_id: 17891, bleu_score: 1.000000
raw_id: 17892, bleu_score: 1.000000
raw_id: 17893, bleu_score: 1.000000
raw_id: 17894, bleu_score: 1.000000
raw_id: 17895, bleu_score: 1.000000
raw_id: 17896, bleu_score: 1.000000
raw_id: 17897, bleu_score: 1.000000
raw_id: 17898, bleu_score: 1.000000
raw_id: 17899, bleu_score: 1.000000
raw_id: 17900, bleu_score: 1.000000
raw_id: 17901, bleu_score: 1.000000
raw_id: 17902, bleu_score: 0.302138
raw_id: 17903, bleu_score: 1.000000
raw_id: 17904, bleu_score: 1.000000
raw_id: 17905, bleu_score: 1.000000
raw_id: 17906, bleu_score: 1.000000
raw_id: 17907, bleu_score: 1.000000
raw_id: 17908, bleu_score: 1.000000
raw_id: 17909, bleu_score: 1.000000
raw_id: 17910, bleu_score: 1.000000
raw_id: 17911, bleu_score: 0.767733
raw_id: 17912, bleu_score: 1.000000
raw_id: 17913, bleu_score: 0.767733
raw_id: 17914, bleu_score: 1.000000
raw_id: 17915, bleu_score: 1.000000
raw_id: 17916, bleu_score: 0.701688
raw_id: 17917, bleu_score: 1.000000
raw_id: 17918, bleu_score: 1.000000
raw_id: 17919, bleu_score: 1.000000
raw_id: 17920, bleu_score: 1.000000
raw_id: 17921, bleu_score: 1.000000
raw_id: 17922, bleu_score: 1.000000
raw_id: 17923, bleu_score: 0.707107
raw_id: 17924, bleu_score: 1.000000
raw_id: 17925, bleu_score: 1.000000
raw_id: 17926, bleu_score: 1.000000
raw_id: 17927, bleu_score: 1.000000
raw_id: 17928, bleu_score: 1.000000
raw_id: 17929, bleu_score: 1.000000
raw_id: 17930, bleu_score: 1.000000
raw_id: 17931, bleu_score: 0.124864
raw_id: 17932, bleu_score: 1.000000
raw_id: 17933, bleu_score: 0.840896
raw_id: 17934, bleu_score: 1.000000
raw_id: 17935, bleu_score: 1.000000
raw_id: 17936, bleu_score: 1.000000
raw_id: 17937, bleu_score: 0.304532
raw_id: 17938, bleu_score: 1.000000
raw_id: 17939, bleu_score: 1.000000
raw_id: 17940, bleu_score: 1.000000
raw_id: 17941, bleu_score: 1.000000
raw_id: 17942, bleu_score: 0.508133
raw_id: 17943, bleu_score: 1.000000
raw_id: 17944, bleu_score: 0.894287
raw_id: 17945, bleu_score: 0.668740
raw_id: 17946, bleu_score: 1.000000
raw_id: 17947, bleu_score: 0.528993
raw_id: 17948, bleu_score: 1.000000
raw_id: 17949, bleu_score: 1.000000
raw_id: 17950, bleu_score: 0.367012
raw_id: 17951, bleu_score: 0.100948
raw_id: 17952, bleu_score: 0.559687
raw_id: 17953, bleu_score: 0.668740
raw_id: 17954, bleu_score: 1.000000
raw_id: 17955, bleu_score: 1.000000
raw_id: 17956, bleu_score: 1.000000
raw_id: 17957, bleu_score: 1.000000
raw_id: 17958, bleu_score: 1.000000
raw_id: 17959, bleu_score: 0.828248
raw_id: 17960, bleu_score: 1.000000
raw_id: 17961, bleu_score: 1.000000
raw_id: 17962, bleu_score: 1.000000
raw_id: 17963, bleu_score: 1.000000
raw_id: 17964, bleu_score: 1.000000
raw_id: 17965, bleu_score: 0.638943
raw_id: 17966, bleu_score: 1.000000
raw_id: 17967, bleu_score: 1.000000
raw_id: 17968, bleu_score: 0.672885
raw_id: 17969, bleu_score: 1.000000
raw_id: 17970, bleu_score: 1.000000
raw_id: 17971, bleu_score: 1.000000
raw_id: 17972, bleu_score: 1.000000
raw_id: 17973, bleu_score: 1.000000
raw_id: 17974, bleu_score: 1.000000
raw_id: 17975, bleu_score: 1.000000
raw_id: 17976, bleu_score: 1.000000
raw_id: 17977, bleu_score: 1.000000
raw_id: 17978, bleu_score: 0.302138
raw_id: 17979, bleu_score: 0.800320
raw_id: 17980, bleu_score: 0.782542
raw_id: 17981, bleu_score: 1.000000
raw_id: 17982, bleu_score: 1.000000
raw_id: 17983, bleu_score: 1.000000
raw_id: 17984, bleu_score: 0.658037
raw_id: 17985, bleu_score: 1.000000
raw_id: 17986, bleu_score: 1.000000
raw_id: 17987, bleu_score: 1.000000
raw_id: 17988, bleu_score: 1.000000
raw_id: 17989, bleu_score: 0.670320
raw_id: 17990, bleu_score: 1.000000
raw_id: 17991, bleu_score: 1.000000
raw_id: 17992, bleu_score: 1.000000
raw_id: 17993, bleu_score: 1.000000
raw_id: 17994, bleu_score: 1.000000
